Rk,Player,School,Conf,G,Rec,Yds,Avg,TD,Att,Yds,Avg,TD,Plays,Yds,Avg,TD
230,Jordan Reed*\jordan-reed-1,Florida,SEC,13,45,559,12.4,3,,,,,45,559,12.4,3
231,Andy Erickson\andy-erickson-1,Texas State,WAC,11,39,482,12.4,3,1,1,1.0,0,40,483,12.1,3
232,Keenan Holman*\keenan-holman-1,SMU,CUSA,12,25,311,12.4,2,,,,,25,311,12.4,2
233,Austin Seferian-Jenkins*\austin-seferian-jenkins-1,Washington,Pac-12,13,69,852,12.3,7,,,,,69,852,12.3,7
234,Darius Johnson*\darius-johnson-2,SMU,CUSA,11,64,787,12.3,5,,,,,64,787,12.3,5
235,Keith Mumphery*\keith-mumphery-1,Michigan State,Big Ten,13,42,515,12.3,1,6,38,6.3,0,48,553,11.5,1
236,Luke Swift\luke-swift-1,Miami (OH),MAC,11,25,307,12.3,1,4,4,1.0,0,29,311,10.7,1
237,Matt Lehman\matt-lehman-1,Penn State,Big Ten,12,24,296,12.3,3,,,,,24,296,12.3,3
238,Chris Coyle*\chris-coyle-1,Arizona State,Pac-12,13,57,696,12.2,5,,,,,57,696,12.2,5
239,Levi Norwood*\levi-norwood-1,Baylor,Big 12,13,40,487,12.2,1,3,20,6.7,1,43,507,11.8,2
240,Charles Lovett\charles-lovett-1,Colorado State,MWC,12,35,428,12.2,2,4,-1,-0.3,0,39,427,10.9,2
241,Ralph David Abernathy IV*\ralph-david-abernathy-iv-1,Cincinnati,Big East,13,28,341,12.2,4,69,366,5.3,3,97,707,7.3,7
242,Brandon Wimberly*\brandon-wimberly-1,Nevada,MWC,13,70,845,12.1,4,4,8,2.0,0,74,853,11.5,4
243,Keenan Allen\keenan-allen-1,California,Pac-12,9,61,737,12.1,6,3,39,13.0,1,64,776,12.1,7
244,Eric Thomas\eric-thomas-2,Troy,Sun Belt,12,55,667,12.1,7,,,,,55,667,12.1,7
245,Keenan Davis\keenan-davis-1,Iowa,Big Ten,12,47,571,12.1,1,,,,,47,571,12.1,1
246,Deontay Greenberry\deontay-greenberry-1,Houston,CUSA,12,47,569,12.1,3,,,,,47,569,12.1,3
247,Xavier Rush\xavier-rush-1,Tulane,CUSA,12,43,520,12.1,5,,,,,43,520,12.1,5
248,Dyrell Roberts*\dyrell-roberts-1,Virginia Tech,ACC,13,33,398,12.1,1,9,74,8.2,0,42,472,11.2,1
249,Jalen Fitzpatrick\jalen-fitzpatrick-1,Temple,Big East,11,30,363,12.1,2,15,34,2.3,0,45,397,8.8,2
250,Josh Boyle*\josh-boyle-1,Kent State,MAC,14,28,338,12.1,3,3,16,5.3,0,31,354,11.4,3
251,Josh Stewart*\josh-stewart-1,Oklahoma State,Big 12,13,101,1210,12.0,7,8,120,15.0,1,109,1330,12.2,8
252,Justin Brown*\justin-brown-1,Oklahoma,Big 12,13,73,879,12.0,5,0,0,,0,73,879,12.0,5
253,Marcus Sullivan\marcus-sullivan-1,UNLV,MWC,13,55,659,12.0,4,6,35,5.8,0,61,694,11.4,4
254,Chris Smith*\chris-smith-4,Mississippi State,SEC,13,47,564,12.0,2,,,,,47,564,12.0,2
255,Brandon Ford*\brandon-ford-1,Clemson,ACC,13,40,480,12.0,8,,,,,40,480,12.0,8
256,Jay Davis\jay-davis-2,UAB,CUSA,11,23,277,12.0,2,,,,,23,277,12.0,2
257,Aaron Dobson\aaron-dobson-1,Marshall,CUSA,10,57,679,11.9,3,,,,,57,679,11.9,3
258,Kivon Cartwright\kivon-cartwright-1,Colorado State,MWC,12,26,310,11.9,3,1,8,8.0,1,27,318,11.8,4
259,Jaime Wilson\jaime-wilson-1,Western Michigan,MAC,10,67,792,11.8,6,1,2,2.0,0,68,794,11.7,6
260,Darius Jennings\darius-jennings-1,Virginia,ACC,12,48,568,11.8,5,3,43,14.3,0,51,611,12.0,5
261,Chandler Worthy\chandler-worthy-1,Troy,Sun Belt,12,46,544,11.8,2,11,79,7.2,0,57,623,10.9,2
262,Ace Sanders*\ace-sanders-1,South Carolina,SEC,13,45,531,11.8,9,3,1,0.3,0,48,532,11.1,9
263,Kyle Griswould\kyle-griswould-1,Middle Tennessee State,Sun Belt,12,45,531,11.8,3,8,6,0.8,1,53,537,10.1,4
264,Christian Jones*\christian-jones-2,Northwestern,Big Ten,13,35,412,11.8,2,,,,,35,412,11.8,2
265,Kenny Stills*\kenny-stills-1,Oklahoma,Big 12,13,82,959,11.7,11,2,22,11.0,0,84,981,11.7,11
266,Matt Miller*\matt-miller-6,Boise State,MWC,13,66,769,11.7,5,,,,,66,769,11.7,5
267,Jahrie Level\jahrie-level-1,Idaho,WAC,12,46,538,11.7,2,2,7,3.5,0,48,545,11.4,2
268,Keith Sconiers\keith-sconiers-1,Akron,MAC,12,41,479,11.7,1,,,,,41,479,11.7,1
269,Antonio Andrews*\antonio-andrews-1,Western Kentucky,Sun Belt,13,37,432,11.7,3,304,1728,5.7,11,341,2160,6.3,14
270,Jamaal Williams*\jamaal-williams-1,Brigham Young,Ind,13,27,315,11.7,1,166,775,4.7,12,193,1090,5.6,13
271,Bobby Swigert\bobby-swigert-1,Boston College,ACC,7,23,268,11.7,1,2,17,8.5,0,25,285,11.4,1
272,Andre Davis\andre-davis-4,South Florida,Big East,12,46,534,11.6,6,,,,,46,534,11.6,6
273,Tony Jones*\tony-jones-1,Northwestern,Big Ten,13,29,335,11.6,4,1,14,14.0,0,30,349,11.6,4
274,Chris McNeill\chris-mcneill-1,Wyoming,MWC,11,63,722,11.5,5,,,,,63,722,11.5,5
275,Tim Wright*\tim-wright-2,Rutgers,Big East,13,39,449,11.5,2,,,,,39,449,11.5,2
276,Mike James\mike-james-1,Miami (FL),ACC,12,30,344,11.5,3,147,621,4.2,6,177,965,5.5,9
277,Jawan Jamison*\jawan-jamison-1,Rutgers,Big East,13,28,323,11.5,2,255,1075,4.2,4,283,1398,4.9,6
278,Marc Edwards\marc-edwards-2,Tulane,CUSA,11,23,264,11.5,1,,,,,23,264,11.5,1
279,Kasen Williams*\kasen-williams-1,Washington,Pac-12,13,77,878,11.4,6,,,,,77,878,11.4,6
280,Cody Wilson*\cody-wilson-1,Central Michigan,MAC,13,74,845,11.4,3,6,19,3.2,0,80,864,10.8,3
281,Josh Jarboe*\josh-jarboe-2,Arkansas State,Sun Belt,13,50,570,11.4,4,6,12,2.0,0,56,582,10.4,4
282,Gabe Marks\gabe-marks-1,Washington State,Pac-12,12,49,560,11.4,2,1,-3,-3.0,0,50,557,11.1,2
283,Jereme Jones\jereme-jones-1,South Alabama,Sun Belt,13,45,513,11.4,7,1,4,4.0,0,46,517,11.2,7
284,Ja-Mes Logan*\ja-mes-logan-1,Ole Miss,SEC,13,43,490,11.4,1,2,16,8.0,2,45,506,11.2,3
285,Alex Bayer*\alex-bayer-1,Bowling Green State,MAC,13,36,410,11.4,3,,,,,36,410,11.4,3
286,Andrew Buie*\andrew-buie-1,West Virginia,Big 12,13,28,318,11.4,0,179,851,4.8,7,207,1169,5.6,7
287,Tavon Austin*\tavon-austin-1,West Virginia,Big 12,13,114,1289,11.3,12,72,643,8.9,3,186,1932,10.4,15
288,Deion Walker\deion-walker-2,Massachusetts,MAC,11,59,667,11.3,3,,,,,59,667,11.3,3
289,Kenneth Scott\kenneth-scott-1,Utah,Pac-12,12,32,360,11.3,3,,,,,32,360,11.3,3
290,Thomas Johnson*\thomas-johnson-2,Texas A&M,SEC,10,30,339,11.3,1,1,33,33.0,0,31,372,12.0,1
291,Chase Harper\chase-harper-1,Texas State,WAC,12,28,315,11.3,3,,,,,28,315,11.3,3
292,Darrin Moore*\darrin-moore-2,Texas Tech,Big 12,12,92,1032,11.2,13,,,,,92,1032,11.2,13
293,Mike Scott\mike-scott-5,Idaho,WAC,12,60,671,11.2,4,1,1,1.0,0,61,672,11.0,4
294,Corey Brown\corey-brown-2,Ohio State,Big Ten,12,60,669,11.2,3,11,96,8.7,1,71,765,10.8,4
295,Donte Foster*\donte-foster-1,Ohio,MAC,12,59,659,11.2,8,,,,,59,659,11.2,8
296,Antavian Edison*\antavian-edison-1,Purdue,Big Ten,13,58,652,11.2,8,12,29,2.4,0,70,681,9.7,8
297,Dewayne Peace\dewayne-peace-1,Houston,CUSA,9,54,603,11.2,2,1,2,2.0,0,55,605,11.0,2
298,Sam McGuffie*\sam-mcguffie-1,Rice,CUSA,13,54,603,11.2,5,5,16,3.2,0,59,619,10.5,5
299,Tommylee Lewis*\tommylee-lewis-1,Northern Illinois,MAC,14,48,539,11.2,5,19,111,5.8,1,67,650,9.7,6
300,Marcus Rucker\marcus-rucker-1,Memphis,CUSA,12,47,525,11.2,3,2,8,4.0,0,49,533,10.9,3
301,Quincy Enunwa*\quincy-enunwa-1,Nebraska,Big Ten,14,42,470,11.2,1,,,,,42,470,11.2,1
302,Trey Millard*\trey-millard-1,Oklahoma,Big 12,13,30,337,11.2,4,33,198,6.0,0,63,535,8.5,4
303,Allen Hurns\allen-hurns-1,Miami (FL),ACC,11,28,314,11.2,4,,,,,28,314,11.2,4
304,Robert Woods*\robert-woods-1,USC,Pac-12,13,76,846,11.1,11,1,76,76.0,0,77,922,12.0,11
305,Marcus Lucas\marcus-lucas-1,Missouri,SEC,12,46,509,11.1,3,,,,,46,509,11.1,3
306,Beckett Wales*\beckett-wales-1,Syracuse,Big East,13,35,389,11.1,2,,,,,35,389,11.1,2
307,Nick Williams\nick-williams-1,Connecticut,Big East,12,30,334,11.1,0,10,40,4.0,1,40,374,9.4,1
308,Steve Marck\steve-marck-1,Miami (OH),MAC,12,27,299,11.1,0,,,,,27,299,11.1,0
309,Kevonte Martin-Manley\kevonte-martin-manley-1,Iowa,Big Ten,12,52,571,11.0,2,1,15,15.0,0,53,586,11.1,2
310,Najee Lovett\najee-lovett-1,Idaho,WAC,12,50,548,11.0,6,2,9,4.5,0,52,557,10.7,6
311,Eli Rogers*\eli-rogers-1,Louisville,Big East,13,46,505,11.0,4,,,,,46,505,11.0,4
312,Jeff Godfrey*\jeff-godfrey-1,UCF,CUSA,14,39,429,11.0,3,12,70,5.8,0,51,499,9.8,3
313,Perez Ashford*\perez-ashford-1,Northern Illinois,MAC,9,34,373,11.0,1,,,,,34,373,11.0,1
314,Malcome Kennedy*\malcome-kennedy-1,Texas A&M,SEC,13,26,285,11.0,2,1,7,7.0,0,27,292,10.8,2
315,Tavarese Maye*\tavarese-maye-1,Louisiana-Monroe,Sun Belt,13,56,612,10.9,4,6,45,7.5,0,62,657,10.6,4
316,Erik Highsmith\erik-highsmith-1,North Carolina,ACC,12,54,587,10.9,5,2,51,25.5,1,56,638,11.4,6
317,Ted Bolser\ted-bolser-1,Indiana,Big Ten,12,41,445,10.9,3,,,,,41,445,10.9,3
318,Tony Lippett*\tony-lippett-1,Michigan State,Big Ten,13,36,392,10.9,2,2,0,0.0,0,38,392,10.3,2
319,Xavier Grimble*\xavier-grimble-1,USC,Pac-12,13,29,316,10.9,5,,,,,29,316,10.9,5
320,Cameron Webb*\cameron-webb-1,Utah State,WAC,13,25,273,10.9,1,,,,,25,273,10.9,1
321,Brent Leonard*\brent-leonard-1,Louisiana-Monroe,Sun Belt,13,104,1118,10.8,10,4,21,5.3,0,108,1139,10.5,10
322,Marquelo Suel\marquelo-suel-1,Akron,MAC,12,76,820,10.8,5,,,,,76,820,10.8,5
323,Keiwone Malone\keiwone-malone-1,Memphis,CUSA,12,44,476,10.8,3,2,4,2.0,0,46,480,10.4,3
324,Rob Blanchflower\rob-blanchflower-1,Massachusetts,MAC,10,43,464,10.8,2,,,,,43,464,10.8,2
325,Chris Young*\chris-young-6,Iowa State,Big 12,13,38,411,10.8,2,,,,,38,411,10.8,2
326,Mario Carter*\mario-carter-1,North Carolina State,ACC,13,34,367,10.8,2,,,,,34,367,10.8,2
327,Antavious Wilson\antavious-wilson-1,Marshall,CUSA,12,69,741,10.7,9,,,,,69,741,10.7,9
328,Jack Doyle*\jack-doyle-1,Western Kentucky,Sun Belt,13,53,566,10.7,5,1,0,0.0,0,54,566,10.5,5
329,Gator Hoskins\gator-hoskins-1,Marshall,CUSA,11,35,374,10.7,10,,,,,35,374,10.7,10
330,Sherman Ragland III\sherman-ragland-iii-1,Wake Forest,ACC,11,23,247,10.7,0,1,0,0.0,0,24,247,10.3,0
331,L.T. Smith\lt-smith-1,Akron,MAC,12,48,509,10.6,3,,,,,48,509,10.6,3
332,Quinton Dunbar*\quinton-dunbar-1,Florida,SEC,13,36,383,10.6,4,,,,,36,383,10.6,4
333,Jake Murphy\jake-murphy-1,Utah,Pac-12,12,33,349,10.6,4,1,4,4.0,0,34,353,10.4,4
334,Demarco Robinson\demarco-robinson-1,Kentucky,SEC,12,28,297,10.6,0,5,24,4.8,0,33,321,9.7,0
335,J.D. Woods*\jd-woods-1,West Virginia,Big 12,13,61,637,10.4,4,1,16,16.0,0,62,653,10.5,4
336,Giovani Bernard\giovani-bernard-1,North Carolina,ACC,10,47,490,10.4,5,184,1228,6.7,12,231,1718,7.4,17
337,Aaron Bradley*\aaron-bradley-1,Nevada,MWC,13,45,467,10.4,4,2,22,11.0,0,47,489,10.4,4
338,Alan Williams\alan-williams-3,Massachusetts,MAC,10,42,438,10.4,4,1,1,1.0,0,43,439,10.2,4
339,Isiah Myers\isiah-myers-1,Washington State,Pac-12,9,42,438,10.4,4,,,,,42,438,10.4,4
340,Marion Grice*\marion-grice-1,Arizona State,Pac-12,13,41,425,10.4,8,103,679,6.6,11,144,1104,7.7,19
341,Colby Harper*\colby-harper-1,Louisiana-Monroe,Sun Belt,8,29,303,10.4,2,,,,,29,303,10.4,2
342,Tommy Shuler\tommy-shuler-1,Marshall,CUSA,12,110,1138,10.3,6,,,,,110,1138,10.3,6
343,Jabari Carr*\jabari-carr-1,San Jose State,WAC,12,62,639,10.3,4,,,,,62,639,10.3,4
344,Daniel McKinney\daniel-mckinney-1,Florida Atlantic,Sun Belt,12,48,492,10.3,2,4,9,2.3,0,52,501,9.6,2
345,Stephen Houston\stephen-houston-1,Indiana,Big Ten,12,37,381,10.3,4,161,749,4.7,12,198,1130,5.7,16
346,Andrew Bodenheimer*\andrew-bodenheimer-1,East Carolina,CUSA,13,36,371,10.3,3,,,,,36,371,10.3,3
347,Theo Riddick*\theo-riddick-1,Notre Dame,Ind,13,36,370,10.3,2,190,917,4.8,5,226,1287,5.7,7
348,Brandon Miller\brandon-miller-3,Wyoming,MWC,12,30,309,10.3,2,84,352,4.2,1,114,661,5.8,3
349,Kaneakua Friel*\kaneakua-friel-1,Brigham Young,Ind,13,30,308,10.3,5,,,,,30,308,10.3,5
350,David Richards*\david-richards-1,Arizona,Pac-12,12,29,298,10.3,3,,,,,29,298,10.3,3
351,Dan Vitale*\dan-vitale-1,Northwestern,Big Ten,13,28,288,10.3,2,1,2,2.0,0,29,290,10.0,2
352,Steven Manfro*\steven-manfro-1,UCLA,Pac-12,13,28,287,10.3,1,8,70,8.8,2,36,357,9.9,3
353,Korvic Neat*\korvic-neat-1,Ole Miss,SEC,10,25,257,10.3,0,2,34,17.0,0,27,291,10.8,0
354,Jamill Smith*\jamill-smith-1,Ball State,MAC,13,69,706,10.2,6,8,55,6.9,0,77,761,9.9,6
355,Jarvis Landry*\jarvis-landry-1,LSU,SEC,13,56,573,10.2,5,,,,,56,573,10.2,5
356,La'Rod King\larod-king-1,Kentucky,SEC,12,48,488,10.2,4,,,,,48,488,10.2,4
357,Kirby Moore*\kirby-moore-1,Boise State,MWC,13,36,368,10.2,1,,,,,36,368,10.2,1
358,Chris Potter*\chris-potter-1,Boise State,MWC,13,34,347,10.2,4,7,23,3.3,1,41,370,9.0,5
359,Kennard Backman\kennard-backman-1,UAB,CUSA,12,23,235,10.2,4,,,,,23,235,10.2,4
360,Jeremy Johnson*\jeremy-johnson-4,SMU,CUSA,13,67,679,10.1,3,,,,,67,679,10.1,3
361,Desmond Scott*\desmond-scott-1,Duke,ACC,13,66,666,10.1,2,,,,,66,666,10.1,2
362,Nelson Spruce\nelson-spruce-1,Colorado,Pac-12,12,44,446,10.1,3,,,,,44,446,10.1,3
363,Charles Sims\charles-sims-1,Houston,CUSA,9,37,373,10.1,3,142,851,6.0,11,179,1224,6.8,14
364,Jamal Miles*\jamal-miles-1,Arizona State,Pac-12,12,37,373,10.1,0,15,67,4.5,0,52,440,8.5,0
365,Dres Anderson\dres-anderson-1,Utah,Pac-12,12,36,365,10.1,3,14,83,5.9,0,50,448,9.0,3
366,Tyson Williams*\tyson-williams-1,Texas Tech,Big 12,12,35,352,10.1,2,,,,,35,352,10.1,2
367,Trey Watts*\trey-watts-1,Tulsa,CUSA,13,34,343,10.1,0,186,1108,6.0,3,220,1451,6.6,3
368,T.J. Moe\tj-moe-1,Missouri,SEC,12,40,399,10.0,1,7,26,3.7,0,47,425,9.0,1
369,Darius Millines\darius-millines-1,Illinois,Big Ten,10,32,319,10.0,0,,,,,32,319,10.0,0
370,Ross Apo*\ross-apo-1,Brigham Young,Ind,12,31,311,10.0,1,,,,,31,311,10.0,1
371,Nexon Dorvilus\nexon-dorvilus-1,Florida Atlantic,Sun Belt,12,30,301,10.0,5,,,,,30,301,10.0,5
372,Jeremiah Ostrowski\jeremiah-ostrowski-1,Hawaii,MWC,11,27,270,10.0,1,1,4,4.0,0,28,274,9.8,1
373,Duwyce Wilson\duwyce-wilson-1,Indiana,Big Ten,12,23,230,10.0,1,,,,,23,230,10.0,1
374,J.D. McKissic*\jd-mckissic-1,Arkansas State,Sun Belt,13,103,1022,9.9,5,2,13,6.5,0,105,1035,9.9,5
375,De'Anthony Thomas*\deanthony-thomas-1,Oregon,Pac-12,13,45,445,9.9,5,92,701,7.6,11,137,1146,8.4,16
376,Devon Hughes\devon-hughes-1,Buffalo,MAC,9,23,228,9.9,1,2,3,1.5,0,25,231,9.2,1
377,Danny Webster*\danny-webster-1,East Carolina,CUSA,12,34,332,9.8,5,,,,,34,332,9.8,5
378,Johnathan Franklin*\johnathan-franklin-1,UCLA,Pac-12,14,33,323,9.8,2,282,1734,6.1,13,315,2057,6.5,15
379,Travis Reynolds*\travis-reynolds-1,Utah State,WAC,13,25,244,9.8,1,,,,,25,244,9.8,1
380,Michael Campanaro\michael-campanaro-1,Wake Forest,ACC,10,79,763,9.7,6,16,82,5.1,1,95,845,8.9,7
381,Shane Wynn\shane-wynn-1,Indiana,Big Ten,12,68,660,9.7,6,2,23,11.5,0,70,683,9.8,6
382,Aaron Boyd\aaron-boyd-1,Kentucky,SEC,12,24,233,9.7,2,,,,,24,233,9.7,2
383,C.J. Fiedorowicz\cj-fiedorowicz-1,Iowa,Big Ten,12,45,433,9.6,1,,,,,45,433,9.6,1
384,Lyle McCombs\lyle-mccombs-1,Connecticut,Big East,11,24,230,9.6,0,243,860,3.5,6,267,1090,4.1,6
385,Aaron Horne*\aaron-horne-2,Iowa State,Big 12,13,39,370,9.5,3,4,42,10.5,0,43,412,9.6,3
386,Matthew Hurdle*\matthew-hurdle-1,Kent State,MAC,14,35,333,9.5,1,,,,,35,333,9.5,1
387,Ray Holley\ray-holley-1,Louisiana Tech,WAC,11,34,324,9.5,1,142,740,5.2,7,176,1064,6.0,8
388,Ray Graham*\ray-graham-1,Pitt,Big East,13,36,340,9.4,2,222,1042,4.7,11,258,1382,5.4,13
389,Rashad Lawrence*\rashad-lawrence-1,Northwestern,Big Ten,13,34,321,9.4,0,,,,,34,321,9.4,0
390,Damien Williams*\damien-williams-1,Oklahoma,Big 12,13,34,320,9.4,1,176,946,5.4,11,210,1266,6.0,12
391,Jarvis West*\jarvis-west-1,Iowa State,Big 12,13,31,290,9.4,3,7,26,3.7,1,38,316,8.3,4
392,Kyle Nunn*\kyle-nunn-1,San Jose State,WAC,13,26,244,9.4,2,2,-19,-9.5,0,28,225,8.0,2
393,Andy Cruse\andy-cruse-1,Miami (OH),MAC,12,74,681,9.2,6,1,3,3.0,0,75,684,9.1,6
394,Bryant Lavender\bryant-lavender-1,South Alabama,Sun Belt,13,41,378,9.2,0,,,,,41,378,9.2,0
395,Rashad Evans*\rashad-evans-1,Fresno State,MWC,9,34,314,9.2,5,1,-1,-1.0,0,35,313,8.9,5
396,Demetrius Fields*\demetrius-fields-1,Northwestern,Big Ten,13,33,305,9.2,1,,,,,33,305,9.2,1
397,Wayne Times\wayne-times-1,Florida International,Sun Belt,12,66,602,9.1,2,,,,,66,602,9.1,2
398,Isaac Blakeney*\isaac-blakeney-1,Duke,ACC,13,32,290,9.1,1,,,,,32,290,9.1,1
399,Shadrach Thornton*\shadrach-thornton-1,North Carolina State,ACC,10,30,274,9.1,1,154,694,4.5,3,184,968,5.3,4
400,Ryan Burbrink*\ryan-burbrink-1,Bowling Green State,MAC,12,39,351,9.0,0,,,,,39,351,9.0,0
401,Macarthy Dolapo*\macarthy-dolapo-1,Purdue,Big Ten,11,28,252,9.0,1,,,,,28,252,9.0,1
402,Tommy Bohanon\tommy-bohanon-1,Wake Forest,ACC,12,23,208,9.0,5,2,1,0.5,1,25,209,8.4,6
403,Demetrius Evans\demetrius-evans-1,Marshall,CUSA,12,32,284,8.9,2,,,,,32,284,8.9,2
404,Jakeem Grant*\jakeem-grant-1,Texas Tech,Big 12,13,32,284,8.9,3,8,19,2.4,0,40,303,7.6,3
405,Gary Bush*\gary-bush-1,Purdue,Big Ten,13,41,360,8.8,7,2,18,9.0,0,43,378,8.8,7
406,Vintavious Cooper*\vintavious-cooper-1,East Carolina,CUSA,13,26,229,8.8,1,200,1049,5.2,7,226,1278,5.7,8
407,Jon Greenwalt\jon-greenwalt-1,Louisiana Tech,WAC,12,24,210,8.8,2,,,,,24,210,8.8,2
408,Josh Ferguson\josh-ferguson-3,Illinois,Big Ten,10,29,251,8.7,0,75,312,4.2,0,104,563,5.4,0
409,Latavius Murray*\latavius-murray-1,UCF,CUSA,11,27,231,8.6,4,198,1106,5.6,15,225,1337,5.9,19
410,Bakari Bussey*\bakari-bussey-1,Ohio,MAC,13,37,313,8.5,0,,,,,37,313,8.5,0
411,Prince-Tyson Gulley*\prince-tyson-gulley-1,Syracuse,Big East,13,33,282,8.5,2,158,830,5.3,9,191,1112,5.8,11
412,Shawn Southward\shawn-southward-1,Troy,Sun Belt,12,43,362,8.4,0,194,1012,5.2,10,237,1374,5.8,10
413,Ka'Deem Carey*\kadeem-carey-1,Arizona,Pac-12,13,36,303,8.4,1,303,1929,6.4,23,339,2232,6.6,24
414,Dee Frieson\dee-frieson-1,Akron,MAC,12,48,400,8.3,4,1,-4,-4.0,0,49,396,8.1,4
415,Reese Wiggins*\reese-wiggins-1,East Carolina,CUSA,13,25,208,8.3,1,,,,,25,208,8.3,1
416,Brett Bartolone\brett-bartolone-1,Washington State,Pac-12,12,53,435,8.2,4,1,-3,-3.0,0,54,432,8.0,4
417,Storm Woods*\storm-woods-1,Oregon State,Pac-12,12,38,313,8.2,0,192,940,4.9,13,230,1253,5.4,13
418,Jawon Chisholm\jawon-chisholm-1,Akron,MAC,11,38,310,8.2,2,180,953,5.3,5,218,1263,5.8,7
419,Ronnie Williams\ronnie-williams-1,Houston,CUSA,12,33,270,8.2,3,2,-3,-1.5,0,35,267,7.6,3
420,Marken Michel\marken-michel-1,Massachusetts,MAC,6,28,229,8.2,0,,,,,28,229,8.2,0
421,Duke Johnson\duke-johnson-1,Miami (FL),ACC,12,27,221,8.2,1,139,947,6.8,10,166,1168,7.0,11
422,Zane Fakes*\zane-fakes-1,Ball State,MAC,13,57,461,8.1,5,,,,,57,461,8.1,5
423,O.J. Ross*\oj-ross-1,Purdue,Big Ten,11,56,454,8.1,2,,,,,56,454,8.1,2
424,Perry Jones\perry-jones-1,Virginia,ACC,12,49,397,8.1,0,137,463,3.4,2,186,860,4.6,2
425,Connor Ryan*\connor-ryan-1,Ball State,MAC,13,44,357,8.1,3,,,,,44,357,8.1,3
426,Gahn McGaffie\gahn-mcgaffie-1,Missouri,SEC,12,33,266,8.1,0,,,,,33,266,8.1,0
427,Justin Albert\justin-albert-1,Troy,Sun Belt,12,31,250,8.1,0,70,303,4.3,2,101,553,5.5,2
428,Daryle Hawkins*\daryle-hawkins-1,Oregon,Pac-12,13,25,202,8.1,3,,,,,25,202,8.1,3
429,Joseph Randle*\joseph-randle-1,Oklahoma State,Big 12,13,28,224,8.0,0,274,1417,5.2,14,302,1641,5.4,14
430,Jeremy Wright*\jeremy-wright-2,Louisville,Big East,13,41,325,7.9,1,211,824,3.9,10,252,1149,4.6,11
431,Marlin Lane Jr.\marlin-lane-jr-1,Tennessee,SEC,12,29,228,7.9,0,120,658,5.5,2,149,886,5.9,2
432,Kevin Parks\kevin-parks-1,Virginia,ACC,12,24,189,7.9,0,160,734,4.6,5,184,923,5.0,5
433,Willie Carter*\willie-carter-1,Tulsa,CUSA,14,49,382,7.8,3,14,37,2.6,0,63,419,6.7,3
434,David Fluellen*\david-fluellen-1,Toledo,MAC,12,32,246,7.7,0,259,1498,5.8,13,291,1744,6.0,13
435,T.J. Glover\tj-glover-1,South Alabama,Sun Belt,13,27,206,7.6,0,59,210,3.6,1,86,416,4.8,1
436,Bishop Sankey*\bishop-sankey-1,Washington,Pac-12,13,33,249,7.5,0,289,1439,5.0,16,322,1688,5.2,16
437,Johnny Jackson*\johnny-jackson-3,Arizona,Pac-12,11,25,187,7.5,1,,,,,25,187,7.5,1
438,Rob Kelley\rob-kelley-1,Tulane,CUSA,12,46,340,7.4,4,81,286,3.5,0,127,626,4.9,4
439,Darrin Reaves\darrin-reaves-1,UAB,CUSA,12,41,302,7.4,1,215,1037,4.8,13,256,1339,5.2,14
440,J.D. Falslev*\jd-falslev-1,Brigham Young,Ind,13,37,274,7.4,2,18,109,6.1,0,55,383,7.0,2
441,Jordon James*\jordon-james-1,UCLA,Pac-12,14,28,204,7.3,1,61,215,3.5,2,89,419,4.7,3
442,Kellen Bartlett*\kellen-bartlett-1,Utah State,WAC,13,38,272,7.2,5,,,,,38,272,7.2,5
443,Stepfan Taylor*\stepfan-taylor-1,Stanford,Pac-12,14,41,287,7.0,2,322,1530,4.8,13,363,1817,5.0,15
444,Robbie Rouse*\robbie-rouse-1,Fresno State,MWC,13,63,435,6.9,2,282,1490,5.3,12,345,1925,5.6,14
445,Zach Line*\zach-line-1,SMU,CUSA,13,33,229,6.9,0,277,1278,4.6,13,310,1507,4.9,13
446,Charone Peake*\charone-peake-1,Clemson,ACC,13,25,172,6.9,2,1,4,4.0,0,26,176,6.8,2
447,Adam Humphries*\adam-humphries-1,Clemson,ACC,13,41,280,6.8,1,3,12,4.0,0,44,292,6.6,1
448,Marcus Lattimore*\marcus-lattimore-1,South Carolina,SEC,9,26,173,6.7,0,143,662,4.6,11,169,835,4.9,11
449,Dennis Johnson\dennis-johnson-1,Arkansas,SEC,12,25,160,6.4,2,137,757,5.5,8,162,917,5.7,10
450,Gabe Holmes*\gabe-holmes-1,Purdue,Big Ten,12,25,158,6.3,2,,,,,25,158,6.3,2
451,Dareyon Chance\dareyon-chance-1,Western Michigan,MAC,12,25,148,5.9,0,176,947,5.4,4,201,1095,5.4,4
452,Shane Williams-Rhodes*\shane-williams-rhodes-1,Boise State,MWC,13,25,142,5.7,1,21,97,4.6,2,46,239,5.2,3
453,De'Leon Eskridge*\deleon-eskridge-1,San Jose State,WAC,13,28,156,5.6,0,207,1025,5.0,11,235,1181,5.0,11
454,Tony Jones\tony-jones-7,Colorado,Pac-12,11,26,146,5.6,0,63,320,5.1,3,89,466,5.2,3
455,Tony Creecy*\tony-creecy-1,North Carolina State,ACC,11,34,182,5.4,1,127,476,3.7,5,161,658,4.1,6
456,Le'Veon Bell*\leveon-bell-1,Michigan State,Big Ten,13,32,167,5.2,1,382,1793,4.7,12,414,1960,4.7,13
