Rk,Year,Rnd,Pick,Player,Pos,DrAge,Tm,From,To,AP1,PB,St,CarAV,G,GS,Int,Sk,College/Univ,
39,2018,5,160,Ogbonnia Okoronkwo\OkorOg00,DE,23,LAR,2019,2019,0,0,0,1,10,0,,1.5,Oklahoma,College Stats
40,2018,6,177,Duke Ejiofor\EjioDu00,DE,23,HOU,2018,2018,0,0,0,1,12,0,,1.0,Wake Forest,College Stats
41,2018,6,181,Kylie Fitts\FittKy00,DE,23,CHI,2018,2019,0,0,0,0,9,0,,,Utah,College Stats
42,2018,6,205,Trevon Young\YounTr00,DE,23,LAR,2018,2018,0,0,0,0,2,0,,,Louisville,College Stats
43,2018,6,218,Ade Aruna\ArunAd00,DE,24,MIN,,,0,0,0,,,,,,Tulane,College Stats
44,2018,7,232,James Looney\LoonJa00,DE,23,GNB,2018,2018,0,0,0,0,3,0,,,California,College Stats
45,2018,7,238,Zach Sieler\SielZa00,DE,23,BAL,2018,2019,0,0,0,1,9,1,,1.0,Ferris St.,
46,2018,7,244,Justin Lawler\LawlJu00,DE,23,LAR,2018,2018,0,0,0,1,16,0,,,SMU,College Stats
47,2017,1,1,Myles Garrett\GarrMy00,DE,21,CLE,2017,2019,0,1,3,22,37,35,,30.5,Texas A&M,College Stats
48,2017,1,3,Solomon Thomas\ThomSo00,DE,22,SFO,2017,2019,0,0,2,14,46,28,,6.0,Stanford,College Stats
49,2017,1,14,Derek Barnett\BarnDe01,DE,21,PHI,2017,2019,0,0,1,13,35,20,,14.0,Tennessee,College Stats
50,2017,1,17,Jonathan Allen\AlleJo01,DE,22,WAS,2017,2019,0,0,2,16,36,36,,15.0,Alabama,College Stats
51,2017,1,26,Takkarist McKinley\McKiTa00,DE,21,ATL,2017,2019,0,0,2,12,45,21,,16.5,UCLA,College Stats
52,2017,1,28,Taco Charlton\CharTa00,DE,22,DAL,2017,2019,0,0,0,8,37,12,,9.0,Michigan,College Stats
53,2017,2,51,DeMarcus Walker\WalkDe03,DE,22,DEN,2017,2019,0,0,0,4,23,1,,6.0,Florida St.,College Stats
54,2017,2,59,Tanoh Kpassagnon\KpasTa00,DE,23,KAN,2017,2019,0,0,1,8,45,9,,6.0,Villanova,
55,2017,3,68,Dawuane Smoot\SmooDa00,DE,22,JAX,2017,2019,0,0,0,5,40,0,,6.0,Illinois,College Stats
56,2017,3,74,Chris Wormley\WormCh00,DE,23,BAL,2017,2019,0,0,2,10,39,15,,2.5,Michigan,College Stats
57,2017,3,77,Daeshon Hall\HallDa01,DE,22,CAR,2017,2019,0,0,0,1,13,0,,1.5,Texas A&M,College Stats
58,2017,3,80,Tarell Basham\BashTa00,DE,23,IND,2017,2019,0,0,0,5,42,3,1,4.0,Ohio,College Stats
59,2017,3,83,Derek Rivers\RiveDe00,DE,23,NWE,2018,2018,0,0,0,1,6,0,,1.0,Youngstown St.,
60,2017,4,131,Deatrich Wise\WiseDe00,DE,23,NWE,2017,2019,0,0,0,12,46,11,,11.5,Arkansas,College Stats
61,2017,5,167,Avery Moss\MossAv00,DE,22,NYG,2017,2019,0,0,1,5,22,10,,,Youngstown St.,
62,2017,6,196,Al-Quadin Muhammad\MuhaAl00,DE,22,NOR,2017,2019,0,0,0,6,35,8,,3.0,Miami (FL),College Stats
63,2017,6,205,Jeremiah Ledbetter\LedbJe00,DE,23,DET,2017,2018,0,0,0,1,17,0,,0.5,Arkansas,College Stats
64,2017,7,234,Ejuan Price\PricEj00,DE,24,LAR,2017,2017,0,0,0,0,1,0,,,Pittsburgh,College Stats
65,2017,7,250,Pat O'Connor\OConPa00,DE,23,DET,2017,2019,0,0,0,1,11,0,,,East. Michigan,College Stats
66,2016,1,3,Joey Bosa\BosaJo00,DE,21,SDG,2016,2019,0,2,4,32,51,49,,40.0,Ohio St.,College Stats
67,2016,1,7,DeForest Buckner\BuckDe00,DE,22,SFO,2016,2019,0,1,4,37,63,63,,28.5,Oregon,College Stats
68,2016,1,19,Shaq Lawson\LawsSh00,DE,22,BUF,2016,2019,0,0,1,11,50,17,,16.5,Clemson,College Stats
69,2016,2,32,Emmanuel Ogbah\OgbaEm00,DE,22,CLE,2016,2019,0,0,3,20,50,44,,18.0,Oklahoma St.,College Stats
70,2016,2,33,Kevin Dodd\DoddKe00,DE,24,TEN,2016,2017,0,0,0,2,18,1,,1.0,Clemson,College Stats
71,2016,2,39,Noah Spence\SpenNo00,DE,22,TAM,2016,2019,0,0,0,5,41,6,,7.5,East. Kentucky,College Stats
72,2016,2,42,Kamalei Correa\CorrKa00,DE,22,BAL,2016,2019,0,0,0,10,54,13,,8.5,Boise St.,College Stats
73,2016,2,44,Jihad Ward\WardJi02,DE,22,OAK,2016,2019,0,0,1,9,41,14,,5.0,Illinois,College Stats
74,2016,3,65,Carl Nassib\NassCa00,DE,23,CLE,2016,2019,0,0,1,15,59,32,,18.0,Penn St.,College Stats
75,2016,3,69,Yannick Ngakoue\NgakYa00,DE,21,JAX,2016,2019,0,1,4,33,63,62,2,37.5,Maryland,College Stats
76,2016,3,70,Bronson Kaufusi\KaufBr01,DE,25,BAL,2017,2019,0,0,0,2,9,2,,0.5,BYU,College Stats
77,2016,3,75,Shilique Calhoun\CalhSh00,DE,24,OAK,2016,2019,0,0,0,4,41,1,,0.5,Michigan St.,College Stats
78,2016,4,101,Charles Tapper\TappCh00,DE,23,DAL,2017,2017,0,0,0,0,2,0,,1.0,Oklahoma,College Stats
79,2016,4,137,Dean Lowry\LowrDe00,DE,22,GNB,2016,2019,0,0,3,21,63,35,1,7.0,Northwestern,College Stats
80,2016,5,142,Ronald Blair\BlaiRo00,DE,23,SFO,2016,2019,0,0,0,6,47,2,,13.5,Appalachian St.,College Stats
81,2016,5,146,Matt Judon\JudoMa00,DE,24,BAL,2016,2019,0,1,3,26,62,36,,28.5,Grand Valley St.,
82,2016,6,203,Dadi Nicolas\NicoDa00,DE,23,KAN,2016,2016,0,0,0,1,11,0,,,Virginia Tech,College Stats
83,2016,7,226,Jonathan Woodard\WoodJo00,DE,22,JAX,2018,2018,0,0,0,1,6,0,,1.0,Central Arkansas,
84,2016,7,240,Alex McCalister\McCaAl00,DE,22,PHI,,,0,0,0,,,,,,Florida,College Stats
85,2015,1,6,Leonard Williams\WillLe02,DE,21,NYJ,2015,2019,0,1,4,37,79,75,1,17.5,USC,College Stats
86,2015,1,23,Shane Ray\RayxSh00,DE,22,DEN,2015,2018,0,0,1,12,49,15,,14.0,Missouri,College Stats
87,2015,2,38,Preston Smith\SmitPr00,DE,22,WAS,2015,2019,0,0,4,32,80,66,5,36.5,Mississippi St.,College Stats
88,2015,2,51,Nate Orchard\OrchNa00,DE,22,CLE,2015,2019,0,0,1,10,43,13,1,6.0,Utah,College Stats
89,2015,2,58,Markus Golden\GoldMa00,DE,24,ARI,2015,2019,0,0,2,21,62,40,,29.0,Missouri,College Stats
90,2015,2,63,Frank Clark\ClarFr01,DE,22,SEA,2015,2019,0,1,3,30,76,44,2,43.0,Michigan,College Stats
91,2015,3,74,Owamagbe Odighizuwa\OdigOw00,DE,23,NYG,2015,2016,0,0,0,1,18,0,,,UCLA,College Stats
92,2015,3,88,Danielle Hunter\HuntDa01,DE,20,MIN,2015,2019,0,2,3,42,78,49,,54.5,LSU,College Stats
93,2015,3,93,Henry Anderson\AndeHe00,DE,24,IND,2015,2019,0,0,3,19,58,35,,11.0,Stanford,College Stats
94,2015,3,97,Geneo Grissom\GrisGe00,DE,23,NWE,2015,2018,0,0,0,3,38,0,,1.0,Oklahoma,College Stats
95,2015,4,101,Trey Flowers\FlowTr00,DE,22,NWE,2015,2019,0,0,3,30,61,52,,28.0,Arkansas,College Stats
96,2015,4,122,Za'Darius Smith\SmitZa00,DE,22,BAL,2015,2019,0,1,1,25,74,32,,32.0,Kentucky,College Stats
97,2015,4,135,Marcus Hardison\HardMa00,DE,23,CIN,,,0,0,0,,,,,,Arizona St.,College Stats
98,2015,5,158,Shaquille Riddick\RiddSh00,DE,22,ARI,,,0,0,0,,,,,,West Virginia,College Stats
99,2015,5,163,Ryan Russell\RussRy00,DE,23,DAL,2015,2017,0,0,0,4,23,6,,3.0,Purdue,College Stats
100,2015,6,193,B.J. Dubose\DuboB.00,DE,23,MIN,,,0,0,0,,,,,,Louisville,College Stats
101,2015,6,209,Obum Gwacham\GwacOb00,DE,24,SEA,2015,2017,0,0,0,1,15,0,,2.5,Oregon St.,College Stats
102,2015,6,210,Christian Ringo\RingCh00,DE,23,GNB,2016,2018,0,0,0,1,20,0,,1.5,Louisiana,College Stats
103,2015,6,212,Anthony Chickillo\ChicAn00,DE,22,PIT,2015,2019,0,0,1,9,65,9,,7.5,Miami (FL),College Stats
104,2015,7,227,Martin Ifedi\IfedMa00,DE,24,STL,,,0,0,0,,,,,,Memphis,College Stats
105,2015,7,237,Brian Mihalik\MihaBr00,DE,23,PHI,2017,2018,0,0,0,2,20,2,,,Boston Col.,College Stats
106,2014,1,1,Jadeveon Clowney\ClowJa00,DE,21,HOU,2014,2019,0,3,5,42,75,66,1,32.0,South Carolina,College Stats
107,2014,2,34,DeMarcus Lawrence\LawrDe00,DE,22,DAL,2014,2019,0,2,4,41,80,63,1,39.0,Boise St.,College Stats
108,2014,2,46,Stephon Tuitt\TuitSt00,DE,21,PIT,2014,2019,0,0,5,30,76,64,1,23.5,Notre Dame,College Stats
109,2014,2,60,Kony Ealy\EalyKo00,DE,22,CAR,2014,2018,0,0,0,12,65,19,2,15.0,Missouri,College Stats
110,2014,3,72,Scott Crichton\CricSc00,DE,22,MIN,2014,2015,0,0,0,2,21,1,,,Oregon St.,College Stats
111,2014,3,84,Kareem Martin\MartKa00,DE,22,ARI,2014,2019,0,0,2,13,77,21,1,5.0,North Carolina,College Stats
112,2014,3,88,Will Clarke\ClarWi00,DE,23,CIN,2014,2018,0,0,0,6,53,1,,7.0,West Virginia,College Stats
113,2014,4,108,Cassius Marsh\MarsCa00,DE,22,SEA,2014,2019,0,0,0,11,84,8,,14.0,UCLA,College Stats
114,2014,4,136,Larry Webster\WebsLa00,DE,24,DET,2014,2016,0,0,0,0,1,0,,,Bloomsburg,
115,2014,5,141,Taylor Hart\HartTa00,DE,23,PHI,2014,2016,0,0,0,1,15,1,,,Oregon,College Stats
116,2014,5,150,Aaron Lynch\LyncAa00,DE,21,SFO,2014,2019,0,0,1,13,73,22,1,20.0,South Florida,College Stats
117,2014,5,159,Chris Smith\SmitCh03,DE,22,JAX,2014,2019,0,0,0,7,60,2,,8.5,Arkansas,College Stats
118,2014,5,160,Ed Stinson\StinEd00,DE,24,ARI,2014,2017,0,0,0,5,33,5,,1.0,Alabama,College Stats
119,2014,5,174,Devon Kennard\KennDe00,DE,23,NYG,2014,2019,0,0,5,30,83,65,1,23.5,USC,College Stats
120,2014,6,177,Jeoffrey Pagan\PagaJe00,DE,21,HOU,2014,2015,0,0,0,1,22,0,,,Alabama,College Stats
121,2014,6,198,Zach Moore\MoorZa00,DE,24,NWE,2014,2018,0,0,0,3,26,2,,4.0,Concordia-St.Paul (MN),
122,2014,7,231,Ben Gardner\GardBe00,DE,24,DAL,2014,2014,0,0,0,0,0,,,,Stanford,College Stats
123,2014,7,234,Terrence Fede\FedeTe00,DE,22,MIA,2014,2017,0,0,0,6,51,0,,1.0,Marist,
124,2014,7,235,Shelby Harris\HarrSh00,DE,23,OAK,2014,2019,0,0,1,15,56,22,1,14.0,Illinois St.,
125,2014,7,243,Kaleb Ramsey\RamsKa00,DE,25,SFO,2014,2014,0,0,0,0,0,,,,Boston Col.,College Stats
126,2014,7,249,Michael Sam\SamxMi00,DE,24,STL,2014,2014,0,0,0,0,0,,,,Missouri,College Stats
127,2013,1,3,Dion Jordan\JordDi00,DE,23,MIA,2013,2019,0,0,0,7,50,4,,10.5,Oregon,College Stats
128,2013,1,5,Ezekiel Ansah\AnsaEz00,DE,24,DET,2013,2019,0,1,5,39,91,74,,50.5,BYU,College Stats
129,2013,1,24,Bjoern Werner\WernBj00,DE,23,IND,2013,2015,0,0,1,10,38,16,,6.5,Florida St.,College Stats
130,2013,1,26,Datone Jones\JoneDa03,DE,23,GNB,2013,2018,0,0,0,10,67,9,1,10.0,UCLA,College Stats
131,2013,2,40,Tank Carradine\CarrCo00,DE,23,SFO,2014,2019,0,0,0,7,46,8,,5.5,Florida St.,College Stats
132,2013,2,53,Margus Hunt\HuntMa00,DE,26,CIN,2013,2019,0,0,1,17,91,25,,7.5,SMU,College Stats
133,2013,3,81,Damontre Moore\MoorDa01,DE,20,NYG,2013,2019,0,0,0,4,56,0,,10.0,Texas A&M,College Stats
134,2013,3,88,Corey Lemonier\LemoCo00,DE,21,SFO,2013,2016,0,0,0,4,51,3,,3.0,Auburn,College Stats
135,2013,3,95,Sam Montgomery\MontSa00,DE,23,HOU,2014,2014,0,0,0,0,0,,,,LSU,College Stats
136,2013,4,103,Alex Okafor\OkafAl00,DE,22,ARI,2013,2019,0,0,5,29,78,60,1,27.0,Texas,College Stats
137,2013,4,124,Trevardo Williams\WillTr02,DE,22,HOU,2014,2014,0,0,0,0,3,0,,1.0,Connecticut,College Stats
138,2013,4,126,William Gholston\GholWi00,DE,22,TAM,2013,2019,0,0,5,25,103,56,,12.0,Michigan St.,College Stats
139,2013,4,127,Malliciah Goodman\GoodMa01,DE,23,ATL,2013,2016,0,0,1,5,37,11,,,Clemson,College Stats
140,2013,4,129,John Simon\SimoJo01,DE,22,BAL,2013,2019,0,0,3,25,81,36,2,19.0,Ohio St.,College Stats
